time,tavg,tmin,tmax,prcp,snow,wspd,wpgt,pres,tsun,wdir
2015-10-18,8.7,6.6,11.8,3.6,0.0,8.3,24.1,1019.1,150.0,265.0
2015-10-19,8.3,7.6,9.0,1.7,0.0,7.2,17.6,1020.2,0.0,257.0
2015-10-20,9.6,8.5,11.1,0.8,0.0,10.4,24.1,1020.0,0.0,309.0
2015-10-21,9.7,8.0,11.9,0.0,0.0,10.8,23.0,1018.9,6.0,272.0
2015-10-22,9.4,7.0,11.7,0.4,0.0,11.5,25.2,1014.3,0.0,215.0
2015-10-23,11.5,7.2,14.9,0.0,0.0,15.5,41.8,1021.1,270.0,271.0
2015-10-24,8.7,3.7,14.2,0.0,0.0,6.5,27.0,1020.5,516.0,161.0
2015-10-25,9.9,6.6,13.5,0.0,0.0,9.7,27.0,1022.6,24.0,255.0
2015-10-26,7.7,1.9,13.0,0.0,0.0,7.6,22.7,1026.3,498.0,112.0
2015-10-27,8.7,3.3,13.5,0.0,0.0,5.0,,1017.6,492.0,350.0
2015-10-28,8.0,4.5,11.5,0.0,0.0,5.1,,1012.2,462.0,20.0
2015-10-29,6.5,3.5,11.5,0.0,0.0,5.2,,1015.1,390.0,165.0
2015-10-30,7.3,4.4,9.6,0.0,0.0,5.8,18.0,1030.1,0.0,86.0
2015-10-31,10.7,7.9,16.0,0.0,0.0,11.5,28.8,1032.3,444.0,115.0
2015-11-01,9.5,4.0,15.6,0.0,0.0,7.2,27.4,1031.4,450.0,169.0
2015-11-02,6.9,0.5,15.4,0.0,0.0,4.0,11.9,1029.3,504.0,137.0
2015-11-03,4.4,0.1,11.7,0.0,0.0,5.0,15.5,1023.0,498.0,138.0
2015-11-04,3.7,-1.6,8.9,0.0,0.0,4.0,15.1,1021.4,144.0,161.0
2015-11-05,8.8,5.2,14.3,0.2,0.0,5.0,13.3,1022.2,150.0,116.0
2015-11-06,11.6,6.9,15.5,1.9,0.0,7.6,19.8,1021.3,42.0,173.0
2015-11-07,15.3,12.4,17.6,0.2,0.0,11.2,36.7,1020.8,12.0,223.0
2015-11-08,13.7,9.0,17.6,0.7,0.0,17.6,51.5,1024.6,384.0,247.0
2015-11-09,13.9,9.6,17.7,0.1,0.0,18.0,56.5,1017.4,102.0,238.0
2015-11-10,14.3,12.6,15.6,0.7,0.0,23.8,54.0,1016.8,0.0,259.0
2015-11-11,13.9,12.0,14.9,0.1,0.0,16.9,36.7,1020.5,0.0,258.0
2015-11-12,12.0,8.3,14.5,0.0,0.0,13.7,37.1,1023.5,24.0,241.0
2015-11-13,11.4,6.7,14.0,3.8,0.0,14.0,81.0,1020.0,42.0,199.0
2015-11-14,7.8,6.5,9.4,2.8,0.0,20.9,50.4,1019.4,108.0,251.0
2015-11-15,9.6,6.3,13.3,24.6,0.0,16.9,48.6,1006.5,0.0,240.0
2015-11-16,10.9,8.5,12.4,2.0,0.0,12.6,36.4,1011.7,0.0,209.0
2015-11-17,11.8,9.9,13.8,3.9,0.0,16.2,41.4,1007.0,0.0,215.0
2015-11-18,12.0,9.8,13.9,2.2,0.0,25.6,77.8,1005.9,90.0,246.0
2015-11-19,11.6,8.5,13.5,0.2,0.0,23.0,82.1,1006.3,210.0,245.0
2015-11-20,7.9,5.5,9.9,0.9,0.0,15.5,42.1,1001.4,54.0,251.0
2015-11-21,4.9,2.9,6.4,3.3,0.0,10.1,34.2,995.3,12.0,236.0
2015-11-22,1.4,-1.5,3.8,3.3,0.0,11.9,32.0,1001.8,48.0,248.0
2015-11-23,0.7,-1.0,2.7,0.1,20.0,9.4,23.8,1018.6,0.0,271.0
2015-11-24,1.3,-1.0,3.5,0.0,0.0,13.3,35.3,1019.4,108.0,196.0
2015-11-25,3.3,1.8,4.4,0.0,0.0,11.2,29.2,1006.5,0.0,197.0
2015-11-26,4.6,2.2,6.2,0.0,0.0,8.6,22.0,1014.0,0.0,254.0
2015-11-27,1.9,-0.9,5.6,0.0,0.0,7.6,18.7,1018.6,90.0,190.0
2015-11-28,0.9,-1.8,4.5,4.3,0.0,13.0,29.9,1009.7,48.0,206.0
2015-11-29,5.7,1.6,9.5,6.4,0.0,19.8,64.8,1006.7,0.0,210.0
2015-11-30,6.2,3.1,8.8,12.8,0.0,22.7,66.2,1008.6,138.0,251.0
2015-12-01,5.8,4.3,7.5,2.8,0.0,19.1,51.1,1017.8,18.0,276.0
2015-12-02,9.4,5.1,11.2,0.0,0.0,13.7,39.6,1024.8,0.0,240.0
2015-12-03,8.4,4.2,12.0,0.0,0.0,9.0,24.1,1028.4,210.0,208.0
2015-12-04,6.9,4.1,9.5,0.4,0.0,14.0,40.0,1024.6,0.0,209.0
2015-12-05,6.7,4.5,8.5,0.0,0.0,19.8,47.5,1025.8,54.0,213.0
2015-12-06,8.8,6.8,10.8,0.0,0.0,19.1,41.4,1021.9,198.0,217.0
2015-12-07,11.0,9.2,11.9,0.0,0.0,8.3,22.7,1031.5,0.0,229.0
2015-12-08,8.8,4.3,11.9,0.0,0.0,9.0,21.2,1031.8,240.0,137.0
2015-12-09,6.4,3.5,9.3,0.7,0.0,12.2,34.9,1031.9,0.0,242.0
2015-12-10,3.3,1.0,6.3,0.0,0.0,13.0,30.2,1032.9,342.0,207.0
2015-12-11,4.1,2.0,6.2,2.0,0.0,16.6,38.5,1020.9,0.0,213.0
2015-12-12,5.4,3.9,7.3,9.2,0.0,15.8,49.0,1018.9,210.0,247.0
2015-12-13,5.3,0.9,10.2,0.1,0.0,20.2,77.0,1015.6,0.0,254.0
2015-12-14,1.0,-1.6,3.3,0.0,0.0,7.6,20.9,1025.0,18.0,146.0
2015-12-15,5.3,3.2,7.3,0.0,0.0,7.2,16.6,1024.6,0.0,158.0
2015-12-16,5.9,4.6,7.8,0.9,0.0,10.8,24.8,1027.3,108.0,129.0
2015-12-17,10.7,7.6,12.4,0.6,0.0,11.5,25.9,1021.1,6.0,219.0
2015-12-18,11.3,9.3,12.3,2.2,0.0,12.2,27.7,1020.4,0.0,231.0
2015-12-19,9.4,7.6,12.2,0.0,0.0,10.8,23.8,1022.1,156.0,210.0
2015-12-20,9.6,6.6,13.1,0.3,0.0,10.1,33.1,1019.3,156.0,184.0
2015-12-21,9.7,8.9,10.7,2.6,0.0,14.4,51.5,1018.7,90.0,215.0
2015-12-22,11.6,9.0,13.4,0.0,0.0,20.5,58.0,1019.6,0.0,228.0
2015-12-23,11.6,6.0,13.7,0.0,0.0,19.1,47.9,1021.7,132.0,232.0
2015-12-24,7.1,3.2,10.7,0.8,0.0,9.7,31.0,1024.7,330.0,175.0
2015-12-25,9.4,7.9,11.3,0.0,0.0,14.0,43.9,1025.1,162.0,233.0
2015-12-26,13.0,9.1,15.1,0.0,0.0,18.0,44.6,1021.8,12.0,226.0
2015-12-27,10.7,9.1,12.2,0.6,0.0,16.2,35.3,1024.3,180.0,221.0
2015-12-28,7.2,4.5,12.3,0.0,0.0,11.9,29.9,1031.5,360.0,6.0
2015-12-29,4.5,1.8,6.3,0.0,0.0,18.0,41.0,1033.0,366.0,116.0
2015-12-30,0.7,-1.6,2.7,0.0,0.0,16.6,32.8,1033.9,336.0,119.0
2015-12-31,0.2,-2.5,3.0,0.8,0.0,13.7,38.2,1025.6,330.0,150.0
2016-01-01,1.6,0.6,2.7,0.0,0.0,5.8,17.3,1026.3,0.0,209.0
2016-01-02,-3.6,-7.9,1.3,0.0,0.0,21.6,53.3,1024.2,0.0,91.0
2016-01-03,-9.8,-11.4,-7.7,0.0,0.0,21.2,42.8,1017.9,192.0,105.0
2016-01-04,-9.1,-11.3,-6.6,0.0,0.0,18.0,33.8,1000.4,0.0,93.0
2016-01-05,-8.4,-9.3,-7.0,2.0,0.0,17.6,32.0,1001.4,0.0,80.0
2016-01-06,-7.8,-8.8,-7.0,0.8,40.0,14.0,25.2,1005.3,0.0,71.0
2016-01-07,-5.5,-8.0,-1.6,4.6,50.0,14.4,34.2,1003.7,0.0,92.0
2016-01-08,3.2,-1.6,5.6,0.0,80.0,17.6,53.3,999.8,66.0,215.0
2016-01-09,0.9,-2.0,4.0,0.0,30.0,8.3,21.6,1005.7,312.0,160.0
2016-01-10,0.6,-2.3,3.1,2.6,30.0,9.4,25.9,998.2,24.0,138.0
2016-01-11,2.4,1.6,3.3,4.9,20.0,7.2,17.6,992.8,0.0,135.0
2016-01-12,2.9,1.4,4.8,5.0,0.0,7.2,24.1,993.3,0.0,163.0
2016-01-13,2.6,0.5,4.3,2.7,0.0,14.4,44.3,1004.5,0.0,254.0
2016-01-14,1.8,-0.8,4.8,0.2,0.0,10.4,24.8,1010.2,318.0,191.0
2016-01-15,-0.2,-1.2,1.2,0.2,10.0,9.7,26.3,1008.9,0.0,66.0
2016-01-16,-0.2,-1.3,0.7,3.6,10.0,10.1,23.4,1018.6,12.0,247.0
2016-01-17,-1.2,-2.2,-0.3,0.5,60.0,7.9,23.4,1021.8,0.0,18.0
2016-01-18,-3.8,-7.1,-1.2,0.0,60.0,8.3,21.6,1022.9,300.0,247.0
2016-01-19,-6.2,-10.2,-2.7,0.2,50.0,9.0,24.8,1016.8,348.0,197.0
2016-01-20,-2.0,-4.9,-0.1,0.0,40.0,13.0,28.1,1015.0,36.0,291.0
2016-01-21,-3.1,-7.2,-1.6,0.0,40.0,11.9,28.4,1027.9,78.0,281.0
2016-01-22,-6.4,-10.4,-2.5,0.0,40.0,9.0,27.0,1032.3,426.0,152.0
2016-01-23,-1.3,-7.3,3.8,3.5,40.0,10.1,25.6,1027.4,0.0,211.0
2016-01-24,3.7,2.5,5.2,2.5,30.0,9.0,26.6,1030.5,6.0,222.0
2016-01-25,7.8,3.6,9.8,0.3,0.0,11.5,31.0,1024.4,0.0,242.0
2016-01-26,8.9,5.8,11.7,0.8,0.0,13.7,35.3,1020.8,180.0,219.0
2016-01-27,10.2,8.1,11.9,0.0,0.0,17.3,38.5,1014.1,0.0,217.0
2016-01-28,7.9,2.1,11.8,0.7,0.0,19.4,66.2,1018.5,288.0,255.0
2016-01-29,5.4,1.1,8.8,0.0,0.0,17.3,43.9,1021.3,54.0,214.0
2016-01-30,7.7,3.8,9.2,5.6,0.0,22.7,55.4,1009.1,0.0,219.0
2016-01-31,4.3,2.6,6.1,0.0,0.0,18.7,49.7,1006.9,36.0,242.0
2016-02-01,7.5,4.4,11.8,4.7,0.0,15.5,54.0,1011.0,6.0,237.0
2016-02-02,9.2,6.0,12.1,1.2,0.0,25.2,65.2,1008.9,210.0,253.0
2016-02-03,5.8,3.8,7.6,0.2,0.0,24.1,62.6,1011.7,240.0,259.0
2016-02-04,3.4,2.0,4.4,3.4,0.0,18.4,39.6,1017.5,0.0,267.0
2016-02-05,3.6,1.0,5.9,0.9,0.0,13.0,31.3,1022.8,6.0,238.0
2016-02-06,7.9,5.7,11.5,0.0,0.0,10.8,30.2,1014.9,150.0,186.0
2016-02-07,6.7,3.7,10.6,0.5,0.0,10.8,27.4,1004.9,222.0,164.0
2016-02-08,7.9,5.8,11.3,0.7,0.0,18.4,52.2,997.9,12.0,195.0
2016-02-09,8.3,6.4,10.1,2.6,0.0,21.2,68.0,991.5,78.0,195.0
2016-02-10,5.4,3.7,7.9,1.5,0.0,17.3,64.4,991.7,252.0,232.0
2016-02-11,4.4,1.5,6.0,1.5,0.0,17.3,45.4,1000.0,6.0,252.0
2016-02-12,2.8,-1.1,6.7,0.0,0.0,9.4,27.4,1002.7,240.0,209.0
2016-02-13,1.3,-3.3,7.1,0.1,0.0,10.4,31.3,996.5,492.0,101.0
2016-02-14,3.0,1.2,4.7,0.1,0.0,13.3,31.0,991.3,0.0,90.0
2016-02-15,3.6,1.2,4.7,0.0,0.0,15.5,40.3,1010.9,0.0,309.0
2016-02-16,0.4,-3.0,1.6,0.0,0.0,10.8,33.8,1035.6,0.0,325.0
2016-02-17,0.0,-3.5,4.3,1.1,0.0,15.1,45.0,1026.2,330.0,93.0
2016-02-18,2.7,-0.3,5.9,0.0,0.0,8.6,24.5,1017.4,84.0,185.0
2016-02-19,3.5,1.2,5.6,0.0,0.0,9.0,25.2,1018.9,60.0,264.0
2016-02-20,3.5,0.0,5.5,6.2,0.0,16.6,41.0,1012.2,0.0,211.0
2016-02-21,8.3,5.2,11.4,11.1,0.0,18.7,48.2,1004.5,6.0,240.0
2016-02-22,7.0,3.9,11.4,6.8,0.0,21.2,54.7,1002.6,0.0,254.0
2016-02-23,4.8,2.8,7.9,0.2,0.0,15.5,36.0,1008.7,66.0,257.0
2016-02-24,3.2,-0.4,5.9,0.1,0.0,17.3,49.3,1013.8,168.0,268.0
2016-02-25,1.1,-1.1,5.4,2.0,0.0,9.7,37.4,1011.6,174.0,230.0
2016-02-26,1.9,-2.4,5.3,0.0,0.0,10.1,24.8,1013.2,42.0,243.0
2016-02-27,1.3,-4.0,5.9,0.0,0.0,10.1,27.7,1014.4,444.0,102.0
2016-02-28,2.7,0.3,6.5,0.0,0.0,11.9,25.9,1018.8,246.0,39.0
2016-02-29,1.3,-0.4,3.0,0.0,0.0,19.4,41.4,1023.4,0.0,44.0
2016-03-01,1.5,-0.8,6.0,0.0,0.0,11.2,27.4,1017.0,324.0,329.0
2016-03-02,4.4,0.1,8.9,0.1,0.0,13.3,46.4,1001.2,30.0,206.0
2016-03-03,4.1,0.8,7.8,0.0,0.0,5.8,17.6,1002.9,42.0,183.0
2016-03-04,4.1,-1.3,9.0,0.0,0.0,10.1,31.7,1004.3,438.0,163.0
2016-03-05,5.7,3.8,8.7,2.2,0.0,13.7,31.7,997.7,36.0,116.0
2016-03-06,3.7,0.9,4.8,5.2,0.0,9.7,34.2,997.6,6.0,222.0
2016-03-07,2.8,-1.2,6.7,0.0,0.0,6.1,23.8,1005.2,72.0,214.0
2016-03-08,2.8,-3.2,8.0,0.0,0.0,5.4,23.4,1014.2,372.0,255.0
2016-03-09,3.2,-1.7,8.9,0.0,0.0,10.4,32.0,1015.6,480.0,138.0
2016-03-10,5.2,3.0,8.3,0.0,0.0,14.4,28.1,1020.7,36.0,60.0
2016-03-11,3.9,3.1,5.2,0.0,0.0,13.7,27.4,1028.8,0.0,26.0
2016-03-12,2.9,1.0,4.2,0.0,0.0,15.5,28.1,1032.8,0.0,35.0
2016-03-13,1.7,-1.1,3.0,0.0,0.0,12.2,27.4,1037.1,0.0,52.0
2016-03-14,4.0,0.0,7.3,0.8,0.0,9.4,31.3,1034.2,384.0,345.0
2016-03-15,4.5,3.3,5.9,0.0,0.0,18.0,35.6,1027.9,0.0,34.0
2016-03-16,4.8,0.5,9.2,0.0,0.0,15.5,40.0,1033.5,648.0,81.0
2016-03-17,5.8,-2.0,12.7,0.0,0.0,6.5,28.8,1028.5,660.0,303.0
2016-03-18,4.8,2.2,7.1,0.3,0.0,13.7,32.0,1018.9,0.0,307.0
2016-03-19,6.2,3.4,10.2,0.1,0.0,10.8,31.0,1019.2,390.0,321.0
2016-03-20,5.7,3.9,7.3,0.4,0.0,17.3,39.2,1013.9,0.0,276.0
2016-03-21,5.8,3.2,8.3,1.6,0.0,18.4,51.1,1012.3,12.0,279.0
2016-03-22,6.4,4.6,9.2,1.0,0.0,15.1,39.2,1009.8,66.0,291.0
2016-03-23,5.3,3.3,7.0,0.6,0.0,12.6,36.0,1008.7,6.0,299.0
2016-03-24,4.5,0.9,7.9,0.0,0.0,9.0,28.1,1013.1,72.0,289.0
2016-03-25,6.4,4.6,8.5,3.1,0.0,10.1,28.4,1012.0,0.0,230.0
2016-03-26,9.4,5.4,14.0,0.0,0.0,11.2,29.2,1017.7,528.0,258.0
2016-03-27,9.1,3.7,16.1,0.0,0.0,14.8,40.7,1012.0,432.0,187.0
2016-03-28,10.4,4.4,16.2,2.5,0.0,12.6,46.4,1006.2,450.0,177.0
2016-03-29,7.5,4.6,11.1,4.3,0.0,15.1,52.6,1006.2,102.0,243.0
2016-03-30,7.6,3.8,12.1,0.9,0.0,12.6,38.2,1009.9,186.0,220.0
2016-03-31,7.9,5.1,10.8,0.0,0.0,8.3,24.5,1013.8,6.0,300.0
2016-04-01,8.3,5.0,13.1,0.0,0.0,9.7,25.9,1020.5,576.0,2.0
2016-04-02,9.9,1.3,16.4,0.0,0.0,14.0,41.8,1021.6,690.0,137.0
2016-04-03,13.1,6.1,19.1,0.0,0.0,9.7,24.8,1013.7,378.0,137.0
2016-04-04,15.2,9.5,20.6,0.0,0.0,5.8,24.1,1008.2,90.0,141.0
2016-04-05,16.0,8.4,22.7,0.0,0.0,9.4,60.8,1005.9,390.0,215.0
2016-04-06,11.9,9.4,15.8,1.6,0.0,15.1,55.4,1008.7,342.0,251.0
2016-04-07,10.3,5.1,13.0,0.0,0.0,13.7,38.2,1009.1,150.0,232.0
2016-04-08,8.5,3.3,14.3,0.0,0.0,9.0,29.2,1011.7,468.0,254.0
2016-04-09,9.0,2.0,13.5,0.0,0.0,7.9,29.5,1011.2,480.0,45.0
2016-04-10,7.9,5.7,10.1,0.2,0.0,11.2,27.0,1016.2,42.0,81.0
2016-04-11,9.5,5.9,12.6,0.0,0.0,10.8,24.5,1016.9,18.0,46.0
2016-04-12,10.6,6.1,14.4,0.1,0.0,7.2,19.4,1011.8,48.0,97.0
2016-04-13,12.5,6.5,18.3,5.8,0.0,9.0,27.7,1007.1,276.0,8.0
2016-04-14,9.1,4.9,11.8,2.3,0.0,11.5,30.2,1010.2,24.0,332.0
2016-04-15,8.9,4.0,13.6,11.0,0.0,10.8,36.7,1006.6,198.0,180.0
2016-04-16,10.5,6.8,14.6,2.0,0.0,11.5,35.6,1002.9,168.0,194.0
2016-04-17,9.2,5.2,12.4,0.2,0.0,14.4,37.1,1009.2,270.0,277.0
2016-04-18,8.8,2.9,13.3,0.0,0.0,14.0,43.2,1019.2,528.0,269.0
2016-04-19,10.3,7.2,14.1,0.0,0.0,25.2,60.5,1020.7,312.0,277.0
2016-04-20,8.9,5.0,13.2,0.0,0.0,18.7,39.6,1027.6,288.0,298.0
2016-04-21,9.6,3.2,15.1,0.0,0.0,12.2,36.4,1024.4,804.0,292.0
2016-04-22,9.2,4.6,14.0,0.0,0.0,14.8,36.0,1017.2,690.0,302.0
2016-04-23,7.1,3.2,11.3,0.1,0.0,16.9,46.8,1010.0,450.0,307.0
2016-04-24,4.8,1.8,9.7,0.8,0.0,16.2,43.9,1009.3,402.0,285.0
2016-04-25,5.4,1.9,10.1,3.1,0.0,14.4,44.6,1007.1,408.0,253.0
2016-04-26,5.2,2.8,9.7,2.1,0.0,12.2,45.4,999.5,174.0,202.0
2016-04-27,5.1,2.4,9.4,3.0,0.0,17.3,59.0,1003.6,204.0,203.0
2016-04-28,5.7,2.2,10.3,0.7,0.0,14.4,46.4,1013.0,354.0,235.0
2016-04-29,9.2,1.2,15.3,0.0,0.0,11.9,40.7,1018.9,618.0,176.0
2016-04-30,12.5,5.7,18.6,0.0,0.0,10.8,30.6,1018.7,594.0,128.0
2016-05-01,12.7,5.8,17.9,0.0,0.0,14.8,43.9,1023.4,774.0,61.0
2016-05-02,13.2,6.0,18.8,0.0,0.0,10.8,40.3,1023.8,828.0,67.0
2016-05-03,12.5,6.4,19.8,0.7,0.0,12.2,55.8,1019.0,276.0,40.0
2016-05-04,10.2,7.3,14.4,0.0,0.0,17.3,38.9,1027.1,168.0,329.0
2016-05-05,13.9,7.4,20.4,0.0,0.0,7.9,23.8,1027.3,750.0,33.0
2016-05-06,17.1,8.1,23.6,0.0,0.0,11.5,37.4,1020.7,852.0,109.0
2016-05-07,18.3,10.1,24.7,0.0,0.0,14.4,42.8,1018.0,828.0,112.0
2016-05-08,18.4,10.8,24.2,0.0,0.0,16.2,45.4,1019.9,768.0,105.0
2016-05-09,19.1,11.3,24.9,0.0,0.0,16.9,47.2,1019.8,816.0,100.0
2016-05-10,18.5,11.9,24.8,0.0,0.0,16.6,41.4,1015.5,816.0,104.0
2016-05-11,19.1,11.4,25.3,0.0,0.0,14.0,40.3,1010.6,696.0,100.0
2016-05-12,18.4,13.5,24.5,2.2,0.0,19.8,47.2,1004.2,582.0,77.0
2016-05-13,16.4,9.7,22.5,0.0,0.0,17.3,37.8,1000.7,702.0,24.0
2016-05-14,10.9,7.0,15.0,0.9,0.0,20.5,49.0,1005.6,396.0,299.0
2016-05-15,9.0,6.2,13.5,0.2,0.0,21.6,55.1,1011.9,342.0,278.0
2016-05-16,9.9,6.4,15.0,0.3,0.0,20.9,46.4,1015.0,222.0,275.0
2016-05-17,10.0,7.2,12.9,0.5,0.0,16.2,43.9,1014.7,18.0,276.0
2016-05-18,15.0,8.0,20.6,0.0,0.0,8.3,33.8,1011.9,324.0,216.0
2016-05-19,17.6,12.7,22.7,0.0,0.0,7.9,32.4,1011.2,318.0,141.0
2016-05-20,17.8,13.1,23.4,0.0,0.0,14.0,39.6,1016.4,336.0,253.0
2016-05-21,19.5,14.9,24.3,0.0,0.0,8.6,30.2,1017.2,396.0,236.0
2016-05-22,22.4,14.2,29.4,0.0,0.0,11.9,39.2,1011.2,648.0,147.0
2016-05-23,21.0,15.1,26.3,15.2,0.0,11.5,61.6,1007.1,594.0,343.0
2016-05-24,16.3,13.2,20.2,0.0,0.0,15.5,37.8,1009.5,60.0,301.0
2016-05-25,13.9,12.6,15.5,3.6,0.0,15.5,31.0,1014.1,0.0,285.0
2016-05-26,14.2,11.4,16.0,0.0,0.0,10.4,26.3,1016.6,0.0,283.0
2016-05-27,16.4,9.4,21.6,0.0,0.0,5.8,25.9,1017.3,348.0,273.0
2016-05-28,18.4,10.7,23.9,0.0,0.0,9.0,29.2,1014.6,456.0,35.0
2016-05-29,21.4,14.9,28.1,0.2,0.0,14.0,38.9,1008.0,612.0,70.0
2016-05-30,21.0,15.2,27.4,18.7,0.0,13.7,39.6,1005.6,498.0,98.0
2016-05-31,19.9,14.1,25.5,0.8,0.0,8.6,33.8,1010.1,312.0,61.0
2016-06-01,19.3,17.4,22.8,13.2,0.0,9.4,22.7,1010.8,198.0,60.0
2016-06-02,19.9,14.5,25.1,2.9,0.0,9.4,42.1,1011.1,396.0,93.0
2016-06-03,21.8,16.8,25.8,0.0,0.0,14.8,44.3,1012.0,804.0,84.0
2016-06-04,22.3,15.9,27.3,0.0,0.0,7.6,33.1,1012.9,780.0,79.0
2016-06-05,22.2,15.5,27.6,0.1,0.0,7.2,24.8,1016.1,636.0,9.0
2016-06-06,19.9,13.4,24.6,0.0,0.0,13.3,29.2,1021.8,900.0,77.0
2016-06-07,19.7,10.9,26.9,0.0,0.0,6.1,16.6,1022.4,876.0,75.0
2016-06-08,20.7,13.5,27.2,0.0,0.0,14.0,45.4,1016.6,852.0,270.0
2016-06-09,18.3,15.1,23.0,0.0,0.0,10.1,31.7,1014.9,192.0,333.0
2016-06-10,16.6,11.1,22.5,0.0,0.0,18.4,42.5,1010.9,576.0,298.0
2016-06-11,17.1,10.8,22.8,0.0,0.0,9.0,37.1,1011.9,750.0,24.0
2016-06-12,16.7,11.1,21.4,1.4,0.0,13.0,31.7,1009.4,42.0,80.0
2016-06-13,14.5,12.7,17.2,1.8,0.0,8.6,21.2,1002.7,66.0,69.0
2016-06-14,17.5,14.3,22.4,2.4,0.0,7.2,23.8,999.8,288.0,193.0
2016-06-15,15.8,13.0,19.6,9.5,0.0,6.1,43.2,1000.7,66.0,190.0
2016-06-16,18.0,11.9,22.7,6.1,0.0,8.3,27.0,1003.6,504.0,215.0
2016-06-17,15.8,14.2,19.9,15.5,0.0,14.0,41.4,1003.5,96.0,293.0
2016-06-18,17.2,12.8,21.9,1.1,0.0,10.4,37.1,1014.3,468.0,239.0
2016-06-19,17.4,12.5,22.0,0.0,0.0,11.2,36.0,1020.9,480.0,269.0
2016-06-20,18.2,11.1,24.0,0.6,0.0,9.4,33.1,1020.5,762.0,260.0
2016-06-21,19.1,15.0,24.1,0.1,0.0,11.5,38.9,1019.2,276.0,221.0
2016-06-22,22.1,15.4,27.1,0.0,0.0,8.3,27.7,1023.6,462.0,179.0
2016-06-23,25.9,16.3,32.2,0.0,0.0,10.8,33.5,1021.9,918.0,143.0
2016-06-24,28.2,21.4,35.1,0.0,0.0,9.7,47.2,1016.4,852.0,160.0
2016-06-25,26.5,20.5,34.2,0.4,0.0,11.2,45.7,1010.0,636.0,39.0
2016-06-26,19.8,14.8,24.3,0.0,0.0,16.6,47.5,1015.8,432.0,273.0
2016-06-27,19.6,12.7,25.1,0.0,0.0,10.8,32.8,1017.3,546.0,259.0
2016-06-28,19.3,14.0,24.1,0.5,0.0,11.2,34.6,1016.7,498.0,269.0
2016-06-29,19.8,13.7,25.9,0.3,0.0,13.0,38.5,1012.1,456.0,215.0
2016-06-30,20.7,13.4,25.9,0.0,0.0,9.7,36.7,1013.4,330.0,202.0
2016-07-01,23.0,16.4,28.3,0.0,0.0,11.2,38.5,1014.0,660.0,208.0
2016-07-02,19.0,14.3,25.7,1.0,0.0,12.6,44.6,1013.3,210.0,229.0
2016-07-03,17.0,11.0,23.0,1.0,0.0,12.6,41.0,1018.9,600.0,258.0
2016-07-04,18.3,10.0,24.4,0.0,0.0,9.7,31.0,1020.6,618.0,262.0
2016-07-05,20.2,15.0,25.4,0.6,0.0,13.3,64.4,1012.8,420.0,212.0
2016-07-06,16.5,12.9,21.1,1.1,0.0,29.5,66.6,1014.2,378.0,282.0
2016-07-07,17.6,11.1,22.7,0.0,0.0,15.1,39.2,1020.1,630.0,282.0
2016-07-08,20.5,15.5,27.3,9.6,0.0,11.5,78.5,1015.1,192.0,221.0
2016-07-09,18.9,15.6,24.1,0.0,0.0,17.3,42.5,1016.2,132.0,278.0
2016-07-10,25.1,18.2,31.7,0.0,0.0,11.2,38.2,1012.6,642.0,218.0
2016-07-11,25.0,19.3,29.3,0.0,0.0,14.4,42.5,1008.2,306.0,254.0
2016-07-12,22.3,17.9,26.9,0.0,0.0,10.8,36.4,1011.2,222.0,266.0
2016-07-13,18.3,15.5,22.5,2.0,0.0,9.4,46.1,1012.0,198.0,354.0
2016-07-14,15.9,14.1,17.9,1.2,0.0,19.4,50.0,1013.1,0.0,323.0
2016-07-15,15.6,12.8,18.6,0.2,0.0,19.8,43.6,1019.8,24.0,285.0
2016-07-16,19.1,10.7,25.8,0.1,0.0,11.2,32.0,1022.8,606.0,267.0
2016-07-17,20.0,18.0,23.1,0.5,0.0,8.3,25.2,1019.1,150.0,302.0
2016-07-18,19.1,17.0,21.9,0.0,0.0,13.3,37.1,1019.8,36.0,299.0
2016-07-19,20.0,16.8,25.2,0.0,0.0,11.5,32.0,1021.2,306.0,307.0
2016-07-20,22.6,17.2,28.0,0.0,0.0,7.2,21.6,1018.6,534.0,63.0
2016-07-21,23.6,17.6,28.6,0.0,0.0,9.4,26.3,1014.6,432.0,146.0
2016-07-22,23.6,16.6,30.5,0.0,0.0,12.6,29.5,1016.9,846.0,77.0
2016-07-23,22.4,15.3,28.5,0.0,0.0,10.8,29.9,1018.7,642.0,75.0
2016-07-24,22.9,17.1,28.8,0.0,0.0,9.0,30.6,1019.1,552.0,96.0
2016-07-25,24.8,17.2,31.5,0.0,0.0,6.5,30.2,1017.3,678.0,67.0
2016-07-26,23.7,18.9,28.9,0.0,0.0,11.9,40.7,1018.6,354.0,331.0
2016-07-27,20.0,16.7,25.9,30.9,0.0,10.8,62.6,1016.5,150.0,112.0
2016-07-28,21.5,17.2,25.5,10.4,0.0,8.6,32.4,1015.2,450.0,247.0
2016-07-29,21.3,17.1,25.9,0.0,0.0,10.4,38.9,1011.9,504.0,223.0
2016-07-30,21.4,17.4,25.6,0.0,0.0,11.5,31.0,1011.8,228.0,242.0
2016-07-31,20.0,15.5,26.2,4.3,0.0,8.6,38.9,1011.9,246.0,339.0
2016-08-01,17.9,14.4,22.8,0.0,0.0,15.1,38.2,1016.7,432.0,279.0
